name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.items` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins full access on items"",""Authenticated can view listed in-stock items"",""Public can view listed in-stock items"",""Vendors can delete own items"",""Vendors can read own items"",""Vendors can update own items""}`","{""name"":""items"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_items
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.marketing_fee_allocations` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage marketing allocations"",""Vendors can read own marketing allocations""}`","{""name"":""marketing_fee_allocations"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_marketing_fee_allocations
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.marketing_fees` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage marketing fees""}`","{""name"":""marketing_fees"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_marketing_fees
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.payouts` has policies enforced on roles that allow access to anonymous users. Policies include `{""Authenticated app users can manage payouts""}`","{""name"":""payouts"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_payouts
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.payroll_business_profiles` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage payroll business profiles""}`","{""name"":""payroll_business_profiles"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_payroll_business_profiles
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.pos_terminal_settings` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage POS terminal settings"",""Authenticated can view POS terminal settings""}`","{""name"":""pos_terminal_settings"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_pos_terminal_settings
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.refunds` has policies enforced on roles that allow access to anonymous users. Policies include `{""Authenticated app users can manage refunds""}`","{""name"":""refunds"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_refunds
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.sale_items` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins full access on sale_items"",""Authenticated app users can read sale_items"",""Vendors can read own sale items""}`","{""name"":""sale_items"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_sale_items
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.sales` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins full access on sales"",""Authenticated app users can read sales"",""Authenticated app users can update sales"",""Vendors can read sales with their items""}`","{""name"":""sales"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_sales
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.shopify_config` has policies enforced on roles that allow access to anonymous users. Policies include `{""Authenticated app users can manage shopify_config""}`","{""name"":""shopify_config"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_shopify_config
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.storefront_home_settings` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage storefront home settings"",""Public can view storefront home settings""}`","{""name"":""storefront_home_settings"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_storefront_home_settings
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.sync_log` has policies enforced on roles that allow access to anonymous users. Policies include `{""Authenticated app users can manage sync_log""}`","{""name"":""sync_log"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_sync_log
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.time_entries` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage time entries"",""Employees can read own time entries"",""Employees can update own time entries""}`","{""name"":""time_entries"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_time_entries
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.users` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can delete users"",""Admins can read all users"",""Admins can update users"",""Employees can read linked user account"",""Users can read own record"",""Users can update own profile fields""}`","{""name"":""users"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_users
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `public.vendor_ledger_entries` has policies enforced on roles that allow access to anonymous users. Policies include `{""Admins can manage vendor ledger entries"",""Vendors can read own vendor ledger entries""}`","{""name"":""vendor_ledger_entries"",""type"":""table"",""schema"":""public""}",auth_allow_anonymous_sign_ins_public_vendor_ledger_entries
auth_allow_anonymous_sign_ins,Anonymous Access Policies,WARN,EXTERNAL,"[""SECURITY""]",Detects row level security (RLS) policies that allow access to anonymous users.,https://supabase.com/docs/guides/database/database-advisors?queryGroups=lint&lint=0012_auth_allow_anonymous_sign_ins,"Table `storage.objects` has policies enforced on roles that allow access to anonymous users. Policies include `{""Anyone can view item images"",""Authenticated users can delete item images"",""Authenticated users can update item images""}`","{""name"":""objects"",""type"":""table"",""schema"":""storage""}",auth_allow_anonymous_sign_ins_storage_objects
auth_leaked_password_protection,Leaked Password Protection Disabled,WARN,EXTERNAL,"[""SECURITY""]",Leaked password protection is currently disabled.,Supabase Auth prevents the use of compromised passwords by checking against HaveIBeenPwned.org. Enable this feature to enhance security.,https://supabase.com/docs/guides/auth/password-security#password-strength-and-leaked-password-protection,"{""type"":""auth"",""entity"":""Auth""}",auth_leaked_password_protection
